text,label,char_length,word_count
vijay fans support kku intha ajith rasikanin nandrigalai therivithu kolekiren,Not_offensive,77,10
padam paathutu vandu trailer paatavanga like podunga,Not_offensive,52,7
Theatre la pakura alavuku worth illa...suntv laye poduvan appa pathukuren,Offensive_Untargetede,74,10
Pppaaaaa thala back to citizen Vibez,Not_offensive,36,6
Sama mass vijay Anna... I'm waiting...,Not_offensive,39,6
நா அரசியலுக்கு வருவது உறுதி...ரஜினி sir i am வைட்டிங்,Not_offensive,54,8
India vula Thala kku mattum thanda mass opening his... Thala veriyanda...,Not_offensive,74,11
Jaylalita film kangana ranavat ne weight gain kiya hai.,not-Tamil,56,10
100k likes 52k views YouTube repaired #kaithi vera level,Offensive_Targeted_Insult_Individual,57,9
வேலூர் வன்னியர் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள் மண்ணும் எங்களோடதுதான் பொண்ணும் எங்களோடததுதான் கைய வெச்சா கையை இல்ல தலையை வெட்டுவோம்டா,Offensive_Targeted_Insult_Group,140,16
Today 10M soldravangge like podengge,Not_offensive,36,5
Thala 60 Songs trailer or teaser yellamey 1m likes ku mela vanganum,Not_offensive,67,12
Kekka Bekka short film Maariye irukkae,Offensive_Targeted_Insult_Group,38,6
1million like varum solluravaga like pannuga,Not_offensive,44,6
"Last dialogue, I love it...",Not_offensive,29,5
Yeh 2018 mai bani hai ya 8102 mai,not-Tamil,33,8
Likese varala Sweden Surya fans put like,Not_offensive,40,7
Ena getup da aphaaa... Apdiyae parthutae irkalam pola irku...,Not_offensive,61,9
சாதி இல்லனா தமிழ்நாடும் இல்லைஅரசியலும் இல்லை வன்னியர் இல்லன அரசியலே இல்லை,Not_offensive,73,9
"Ommala bgm Vera level, sema bgm sam vilaiyandurukan",Offensive_Targeted_Insult_Other,51,8
"காணொளியில் பின் வருவது பீத்தோவனின் இசை இதற்கு இளையராஜா எப்படி சம்மதித்தார்?என தெரியவில்லை. அதீத சத்தம் இல்லை,வசனம் இல்லை BEETHOVEN MUSIC & GATE ஐ இழுத்து மூடும் சப்தம் இவை மட்டுமே TRAILERல் இசைத்து மிரட்டி இருக்கிறார். பரபரப்பான காட்சிகள் நிறைய இருப்பினும் DIRECTOR சிங்கம் புலியை காட்டிய விதம், சிறுவர்களுடன் பலூன் வைத்து குதூகலிக்கும் கோமாளி,இரு சிறிய நாய்குட்டிகள்,WATCH MECHANISEM,கள்ளிச்செடி பூந்தொட்டி என ஏகப்ட்ட குறியீடுகள் வைத்து அசத்தி விட்டார் மிஷ்கின். இவை தான் என்னை 10முறை தாண்டியும் தொடர்ந்து பார்க்க வைக்கிறது.",Not_offensive,530,64
Nalaiku thala ya pakaporom...marana waiting...for Thalapathy fans,Not_offensive,67,7
All the best super star rajnikanth గారు from రామ్ చరణ్ ఫ్యాన్,not-Tamil,61,11
verithanam thalaivaaaaaaaaththaaa indha vaatti naanga dhan da,Not_offensive,61,7
varalava varalava...bhairava...different realy cute entry smil thalaiva,Not_offensive,99,7
Ippakuda onnum illada apadiye stop pannitu vera story edungada🤣🤣🤣🤣,Offensive_Targeted_Insult_Group,66,9
indha movie kandipa blockbuster agum,Not_offensive,36,5
i m superstar rajini fans..but i like bhairava song varlam varlam va..sure i go for first show...,Not_offensive,97,17
Nenacha mari character coma la irukurathu than kathai ah iruku athuvum 90's la irunthu. Neraya peru itha than ninachirupenga.,Offensive_Targeted_Insult_Individual,125,19
Any PIGIL PANS... HIT LIKE...,Not_offensive,30,5
#Na pathathellam Thingura #Oonai Illa.. #Pasichaa mattum vettai aduraa singaaamm... #Ippa Kola Pasi la Iruken.. #Ethu kidachulm Vettai Adura veri la iruken.. #Nadul evan vanthalum #Eri midichitu poitae Irupen #s3 Dialogue #Singam Fever # Ithu verum Teaser than Ma..innum #Trailer #Main pic lam irukum.. Pathuuu Vayiru erinju Savungadaww,Offensive_Untargetede,342,48
0.45 all mom favorite dialogue super marana waiting,Not_offensive,51,8
Rajini ya vachi senjitanga intha trailer la,Offensive_Targeted_Insult_Individual,43,7
Super endha padam sumga matrm kande papanu ponga vache panaka avvnu naikara naingaluku sarupade,Offensive_Untargetede,97,14
Rajini ஐ கிண்டல் செய்வது போல் உள்ள காட்சி தவிர்த்திருக்கலாம்...,Offensive_Targeted_Insult_Individual,68,8
Woow super Tharamana serupadi kathuiruku I'm waiting,Offensive_Untargetede,53,7
10k dislikes immature vijay fans. funny guys vayiru erinchu saavungada,Offensive_Untargetede,70,10
Car cn sema all my favo acters,Not_offensive,30,7
11.9M+ views,Not_offensive,12,2
ningal masssaa i love you vijay annaaaa,Not_offensive,40,7
தல போல வருமா வராதா அதான் தல டா,Not_offensive,30,7
Aur ek meme contain mil gaya.. bhai aur bhai.. mein chutiya nahin hoon jo behen bolun,not-Tamil,85,16
Appidellam Nakkadhu Nadakkavum koodadhu His look Mass Thala,Not_offensive,60,8
நம் மானம் நம்வீட்டு பெண்னிடம் உண்டு என்பதை அறிந்து கொள்ளலாம்,Not_offensive,60,8
5 k like to beat kabali teaser,Not_offensive,30,7
🤣🤣Padam climax ah vida Trailer climax Ultimate,Not_offensive,46,7
Opening eh!! Dsp paper any EEE guys,Not_offensive,35,7
Yabbaaa Yuvaaa Vera level BGM da deiiiii Thala Takkaruuu doiii,Not_offensive,62,10
Shankar sir.. Great work,Not_offensive,25,5
10 million for nadippiyan nayagan waiting from telangana,Not_offensive,56,8
Yenda mask kuda krishn padatha pathu copy adicirukigaleda,Offensive_Untargetede,58,8
Thala mass Hvy sprt kerala Surya anna fans,Not_offensive,43,8
NGK..NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK,Not_offensive,44,10
கமுதி மேலராமநதி தேவேந்திரகுல மக்கள் சார்பாக வாழ்த்துக்கள்,Not_offensive,57,6
Yellam ok except satish mokka comedy,Offensive_Targeted_Insult_Group,36,6
Ettan Surya Arya,Not_offensive,19,3
Apdiya enameriya panra nala eruku...,Not_offensive,37,5
Trailer sathiyama vera level i like it,Not_offensive,38,7
This concept is taken frm a scene in RAJINI MURUGAN.. eppo thaan karakaattakaran padathula 1 roopak 2 sonnan athukulla 10 roopak 2 akkittiya Ehh 20 varshma comaale erunthiya?,Offensive_Targeted_Insult_Group,175,29
Singam back with a bang,Not_offensive,23,5
பொள்ளாச்சி சம்பவம்லாம் நாடாகக் காதல்ல வருமா வராதா?,Not_offensive,51,7
"Oruthar mela neenga VISWASAM katrathukaga,yen mathavangala asinga paduthreenga",Offensive_Untargetede,78,8
இந்த படம் வெற்றி பெற கவுண்டர் சார்பாக வாழ்த்துகள்,Not_offensive,49,7
ipti oru padam kandipa varanum..vazhthukal mohan sir i support u..,Not_offensive,66,10
1 minuteil 50 time kan allarum,Not_offensive,30,6
"THALA block buster movie in 2019 viswasam, NKP",Not_offensive,48,9
super star vijay in Bairavaa vvvvveralevelvvvv mmmassmmm vijayanna by palanivel,Not_offensive,115,10
Awesome awesomeness awesome style king is back,Not_offensive,46,7
Fans like... டேய் உங்களுக்கு வேற வேலை இல்லையாடா,Offensive_Targeted_Insult_Group,54,7
பின்னோட்டம் பதிவிடும் நண்பர்களுக்கு ஒரு முக்கிய வேண்டுகோள் நமது சட்ட மேதை அம்பேத்கர் பற்றி தயவுசெய்து தவறான பின்னூட்டங்கள் பதிவிட வேண்டாம் என்பதை மிகவும் மிகவும் பணிவுடன் கேட்டுக்கொள்கிறேன்,Not_offensive,189,21
"வெறி செம்ம,,,,, மணிரத்னம் சார் படத்துக்காக காத்திருக்கோம்...",Not_offensive,63,7
Selvaragavan mass yuvan theri but surya ultimate,Not_offensive,48,7
Neenga Seendirukarathu Amaithea Paduthu tu Iruntha Puli Ah Athu Paaya Romba Neram Agathu... Mass Over loaded...,Offensive_Targeted_Insult_Group,112,16
Short film: Kekka Bekka Mega film: naan sirithal,Not_offensive,51,10
when i am seeing vikram here its like john wick,Not_offensive,47,10
2016: 16varusham coma la iruntha aalukku 1996 la nadanthathu epidi pa theriyum...,Offensive_Untargetede,82,12
I am from telangana i like Vijay Sethupathi soo much,Not_offensive,52,10
Keka beka keka beka short flim pathavanga lam yaaru pa,Not_offensive,54,10
வரலாம் வரலாம் வா பைரவா... விஜய் அண்ணா சும்மா தெறிக்க விடறார்..,Not_offensive,63,9
Idhu podhum thala idhu podhum thala aiyooooo sema thala nee,Not_offensive,59,10
Kannu sokkudhu... Ada 10M views seekiram vayya... Seekiram vayya,Not_offensive,65,9
Aarkokke tonunnu ettane sherikum padatil ubayogichitillan Ettan mass aayirunengil padam super hit aavumayirunnu,not-Tamil,111,13
Idhu kekabeka short film oda remake,Offensive_Targeted_Insult_Group,35,6
Idhula Hindi enga irunthuda varudhu??? Producer BJP Polaye... Apo panchayathu than..,Offensive_Untargetede,85,11
Raja Raja dhaan - Brilliant / Mysskin - Splendid / Beethoven's Fur Elise - Awesome,Not_offensive,82,15
Oh oh oh my God marana mass vsp,Not_offensive,31,8
Ennada idhu views stuck aahi nikkudhu...,Offensive_Targeted_Insult_Group,40,6
Kola Mass Trailer:* I am Waiting <3,Not_offensive,36,8
SuperStar Rajinikanth Style & Swagger 🤘,Not_offensive,39,6
Singa thoda mudi narajita ade singa illane aidada,Not_offensive,49,8
aiyo #thala marana mass #thala love you so much #thala,Not_offensive,54,10
Kangna mam aap..Chota bheem ki #tuntun mosi lg rhi ho,not-Tamil,53,10
super siva sir thala marna mass,Not_offensive,31,6
11M...Suriya Anna voda first 13M views teaser kaappaan teaser than irukkum,Not_offensive,74,11
Saathi elam tooki erunchitu..poi padikura velaiye parungeya...athan unnaiyum un kudumbathaiyum kapathum...,Not_offensive,106,11
2:19 is Sivakarthikeyan doing a cameo?:P,Not_offensive,42,8
Hip hop aadhi fans like here.. Like here,Not_offensive,41,8
En sun tv innum trending la teaser vara mattikinthu yyyy???,Offensive_Targeted_Insult_Individual,60,10
I am simbu fans like dhanush acting,Not_offensive,36,7
Thalaivar verithanam acting Vera level padam paakka yaaru wait pannrenga,Not_offensive,73,10
01:09 Padippu mattum namma kittayirunthu eduthukidave mudiyathu chithambaram,Not_offensive,76,8
Rajini is back. Wowwww,Not_offensive,25,5
Endha padam vandhalu Kathi thaa,Offensive_Untargetede,31,5
இந்த திரைப்படம் இந்த சூழல் எந்த சூழல்க்கும் தேவையான ஒன்று. மகளிடம் பாலுறவு உடன் பிறந்த தங்கையுடன் பாலுறவு செய்யும் இந்த கையடி செரியன் குரூப் தொந்தரவு அதிகமா இருக்குப்பா. அதனாலதான் இந்த விஷயத்துல மட்டும் பிஜேபிகூட போகணும். இவனுங்க இவ்வளவு பேசுறாங்க இவன்க தலைவர்கள் எல்லாரும் கல்யாணம் பண்ணிருப்பாங்களா அவர்கள் மனைவி என்ன ஜாதி என்று பதிவு இடுங்கள்.அவர்கள் எத்தனை பேர் என்று பார்க்கலாம். இவர்களை மனிதர் இனத்திலிருந்து மிருக இனத்தில் சேர்ந்து விட்டனர் அதனால் இவர்களை animals என்று அழைக்கவும்,Offensive_Targeted_Insult_Group,493,62
